product_name	chunks	lang_id
T-shirt à patch Ancre	tshirt,à patch,ancre	en,fr,en
T-shirt à rayures	tshirt,à rayures	en,fr
T-shirt à volants	tshirt,à volants	en,fr
T-shirt étoile	tshirt,étoile	en,fr
T-shirt ꓯPC	tshirt,ꓯpc	en,en
T-shirtD2 à motif drapeau canadien coupe près du corps	tshirtd à motif,drapeau canadien,coupe,près du corps	fr,fr,en,fr
T-shirtSnap	tshirtsnap	en
TEJAS - Bottines cowboy en cuir tressé	tejas  bottines cowboy,en cuir tressé	en,fr
Tabi slingbacks	tabi,slingbacks	en,en
Tanga avec tulle	tanga,avec tulle	en,fr
Tanga en coton	tanga,en coton	en,fr
Tanga en coton stretch	tanga,en coton stretch	en,fr
Tanga en tulle	tanga,en tulle	en,en
Tanga en tulle stretch	tanga,en tulle stretch	en,fr
Teddy Brodé Étoile Denim Union Wash	teddy,brodé étoile,denim union wash	en,fr,en
Teddy Capuche Cachemire Double Face	teddy capuche cachemire,double face	en,en
Teddy Celine Nylon Léger	teddy,celine,nylon léger	en,en,fr
Teddy Observatoire Manufacture E.T.	teddy observatoire,manufacture e.t,.	fr,en,en
Teddy Oversize Laine	teddy oversize,laine	en,en
Teddy Print Artiste Satin	teddy,print artiste satin	en,fr
Teddy Souvenir Satin	teddy,souvenir satin	en,fr
Teddy college celine molleton	teddy,college celine molleton	en,en
Teddy jersey coton	teddy jersey,coton	en,en
Teddy lucky lovers jersey mat	teddy,lucky lovers jersey mat	en,en
Teddy patch brodé polaire guépard	teddy patch,brodé polaire guépard	en,fr
Tee shirt	tee shirt	en
"Tee-shirt Popincourt Bruce Wayne"""""	"teeshirt,popincourt bruce wayne"","""	en,en,en
"Tee-shirt Popincourt Dark knight"""""	"teeshirt popincourt,dark knight"""""	en,en
Tee-shirt en jersey	teeshirt,en jersey	en,fr
Tee-shirt à motif vases et signature oblique	teeshirt,à motif vases et signature,oblique	en,fr,fr
Teen Soft 16 Veau Lisse	teen,soft  veau lisse	en,fr
Teint Precieux	teint precieux	fr
The Bandeau	the bandeau	en
The Chelsea – Trench Heritage	the chelsea – trench heritage	en
The Sport Short	the sport short	en
The Sweatpants	the sweatpants	en
The Sweatshirt	the sweatshirt	en
The T-Shirt	the tshirt	en
The bandeau	the bandeau	en
Tiny Five	tiny five	en
Tong Celine Triomphe Veau	tong celine,triomphe veau	en,fr
Tongs	tongs	en
Top	top	en
Top Aphrodite	top,aphrodite	en,en
Top Bardot	top bardot	en
Top Belita	top,belita	en,en
Top Cally	top cally	en
Top Cana	top cana	en
Top Cape	top cape	en
Top Ciba	top ciba	en
Top Col Roulé	top col,roulé	en,fr
Top Douglas	top douglas	fr
Top Faith	top faith	en
Top Fenton	top fenton	en
Top Figue	top figue	en
Top Floral print	top floral print	en
Top Giro	top,giro	en,en
Top Henley	top henley	en
Top Ida	top,ida	en,en
Top Jazzercize	top jazzercize	en
Top La Scala	top la scala	fr
Top Lenny	top lenny	en
Top MMDOG	top mmdog	en
Top Maya	top maya	en
Top Miranda	top,miranda	en,en
Top Ren	top ren	fr
Top Ronnie	top ronnie	en
Top Terry Placé	top terry placé	fr
Top Thomaston	top thomaston	en
Top cache coeur	top cache coeur	en
Top col montant	top col montant	en
Top court bandage en maille	top court bandage,en maille	en,fr
Top court brassière en jacquard à monogramme	top court brassière,en jacquard,à monogramme	fr,fr,fr
Top court brassière en maille bicolore à monogramme Balmain	top court brassière,en maille bicolore,à monogramme balmain	fr,fr,fr
Top court en coton	top,court en coton	en,fr
Top court en denim	top court en denim	fr
Top court en jean	top court en jean	fr
Top court en maille	top court en maille	fr
Top court en maille à boutons dorés	top court en maille à boutons dorés	fr
Top court en tulle	top court en tulle	fr
Top court en tweed	top court en tweed	fr
Top court imprimé	top,court imprimé	en,fr
Top court épaules nues rayé 	top court épaules nues rayé	fr
Top court épaules nues à monogramme	top court épaules nues à monogramme	fr
Top cut out	top cut out	en
Top en maille	top,en maille	en,fr
Top en maille à boutons	top,en maille,à boutons	en,fr,fr
Top en satin	top,en satin	en,en
Top en velours	top,en velours	en,en
Top enna en crêpe mélange de soie	top enna,en crêpe mélange de soie	en,fr
Top enna en jersey de coton	top enna,en jersey,de coton	en,fr,en
Top enna en jersey de coton imprimé	top enna,en jersey,de coton,imprimé	en,fr,en,fr
Top froncé	top froncé	fr
Top montecito en fil de lin lurex	top montecito,en fil,de lin lurex	en,en,fr
Top perforé en viscose stretch	top perforé en viscose stretch	fr
Top ras du cou à logo	top ras du cou,à logo	fr,fr
Top soutien-gorge plissé	top soutiengorge plissé	fr
Top à bretelles	top à bretelles	fr
Top à manches longues	top à manches longues	fr
Tote bag Axelle	tote bag axelle	en
Tote bag Cœur	tote bag cœur	en
Tote bag Fox	tote bag fox	en
Tote bag Laure	tote bag laure	en
Tour de cou intarsia avec grille logo	tour,de cou,intarsia avec grille,logo	en,en,fr,en
Traceless Foundation Stick - Fond de teint invisible stick	traceless foundation,stick  fond de teint invisible,stick	en,fr,en
Traceless Soft Matte Foundation - Fond de teint Mat	traceless soft,matte foundation  fond,de teint,mat	en,fr,fr,en
Transparent knit trouser	transparent knit,trouser	en,en
Traveller Jacket	traveller jacket	fr
Trench	trench	en
Trench Brody	trench brody	en
Trench Chelsea	trench chelsea	en
Trench Coat Kuna	trench coat kuna	en
Trench En Cachemire 	trench,en cachemire	en,fr
Trench En Vison 	trench,en vison	en,fr
Trench GreenC - THE CUBE	trench greenc,the cube	en,en
Trench GreenVe- THE CUBE	trench,greenve the cube	en,en
Trench GreenW - THE CUBE	trench greenw,the cube	en,en
Trench Havice	trench havice	en
Trench Heritage The Chelsea	trench heritage,the chelsea	en,en
Trench Heritage The Kensington	trench heritage,the kensington	en,en
Trench Heritage The Chelsea	trench heritage,the chelsea	en,fr
Trench Heritage The Kensington	trench heritage,the kensington	en,en
Trench Heritage long The Waterloo	trench heritage,long the waterloo	en,en
Trench Heritage mi-long Chelsea	trench heritage milong chelsea	en
Trench Heritage mi-long The Kensington	trench heritage milong the kensington	en
Trench Heritage mi-long The Kensington	trench heritage milong the kensington	en
Trench Isabel	trench isabel	en
Trench Kensington	trench kensington	en
Trench Monogram à ceinture	trench monogram à ceinture	fr
Trench Natalia	trench natalia	en
Trench Odande Chino	trench odande,chino	en,en
Trench Offshoulder	trench offshoulder	en
Trench Spellman	trench spellman	en
Trench Tamarissiere	trench,tamarissiere	en,fr
Trench The Waterloo en gabardine tropicale	trench,the waterloo en gabardine tropicale	en,en
Trench The Wimbledon court	trench,the wimbledon court	en,en
Trench Waterloo	trench waterloo	en
Trench Wimbledon	trench wimbledon	en
Trench asymétrique	trench asymétrique	fr
Trench coat en gabardine	trench coat en gabardine	fr
Trench coat à imprimé monogramme	trench coat,à imprimé monogramme	en,fr
Trench croisé	trench,croisé	en,fr
Trench de luxe en laine	trench,de luxe,en laine	en,fr,fr
Trench iconique Dorothée	trench iconique,dorothée	fr,fr
Trench long Lichene	trench long,lichene	en,en
Trench oversize	trench,oversize	en,en
Trench signature	trench,signature	en,en
Trench à col exagéré et maillons de chaîne	trench,à col exagéré et maillons de chaîne	en,fr
Trench-Coat Réversible	trenchcoat réversible	fr
Trench-coat en cady stretch	trenchcoat,en cady,stretch	en,fr,en
Tresse Platform 	tresse,platform	fr,en
Triangle Flore	triangle flore	en
Triangle emboitant Gang	triangle,emboitant gang	en,en
Tricot Angulème En Alpaga/Mohair 	tricot angulème en alpagamohair	fr
Tricot Omacati En Alpaga  	tricot omacati en alpaga	fr
Tricot abilene en fil léger de coton	tricot abilene,en fil,léger de coton	en,en,fr
Tricot arvada en fil léger de coton	tricot arvada en fil,léger de coton	fr,fr
Tricot fresno en fil de lin et coton	tricot fresno,en fil,de lin,et coton	en,en,fr,en
Tricot madison en fil léger de coton	tricot madison,en fil,léger de coton	en,en,fr
Tricot maui en fil de lin et coton	tricot maui en fil,de lin,et coton	fr,fr,en
Tricot rio en fil de lin et coton	tricot rio,en fil,de lin,et coton	en,en,fr,en
Tricot santa monica en fil de lin lurex	tricot santa,monica en fil,de lin lurex	en,fr,fr
Trousse	trousse	en
Trousse Enveloppe	trousse enveloppe	fr
Trousse Enveloppe Ruban MM	trousse enveloppe ruban,mm	fr,en
Trousse Lin et Paillettes	trousse lin et paillettes	fr
Trousse Ruban MM	trousse,ruban,mm	en,en,en
Trousse de toilette	trousse,de toilette	en,fr
Trousse À Crayons	trousse,à crayons	en,fr
Trousse écolier toile et paillettes	trousse écolier,toile,et paillettes	fr,fr,fr
Tunique Nymphe	tunique,nymphe	fr,en
Tunique Stretch	tunique stretch	fr
Tunique Stretch (Placée)	tunique stretch,(placée)	fr,fr
Tunique Tali	tunique,tali	fr,en
Tunique à Col Retourné	tunique,à col,retourné	fr,fr,fr
Ultra Mini Zippy	ultra mini zippy	en
VE2216 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE2225 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE2226 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE2232 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE2233 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE2234 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE2235 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE2236 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE2239 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE2240 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE4361 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE4384B Lunettes de Soleil	veb lunettes,de soleil	fr,fr
VE4395 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE4399 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE4403 Lunettes de Soleil	ve lunettes,de soleil	fr,fr
VE4408 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE4409 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE4410 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE4411 lunettes de soleil	ve lunettes,de soleil	fr,fr
VE4413 lunettes de soleil	ve lunettes,de soleil	fr,fr
Vague Pebbled	vague pebbled	en
Vague with chain Shearling	vague,with chain,shearling	en,en,en
Valentino Garavani - Bague Rockstud	valentino garavani  bague rockstud	en
Valentino Garavani - Ballerines Rockstud	valentino garavani  ballerines rockstud	en
Valentino Garavani - Bob VLTN	valentino garavani  bob vltn	en
Valentino Garavani - Bob réversible	valentino garavani  bob réversible	fr
Valentino Garavani - Bottes	valentino garavani,bottes	fr,fr
Valentino Garavani - Bottes  à logo	valentino garavani  bottes  à logo	fr
Valentino Garavani - Bottes Chelsea	valentino garavani,bottes,chelsea	fr,fr,en
Valentino Garavani - Bottes One Stud	valentino garavani,bottes,one stud	fr,fr,en
Valentino Garavani - Bottes cuissardes Stud	valentino garavani  bottes cuissardes,stud	fr,en
Valentino Garavani - Bottes à logo Valentino	valentino garavani  bottes à logo valentino	fr
Valentino Garavani - Bottines	valentino garavani  bottines	fr
Valentino Garavani - Bottines Studs	valentino garavani  bottines studs	fr
Valentino Garavani - Boucles d'oreilles V Logo	valentino garavani  boucles d'oreilles,v,logo	fr,en,en
Valentino Garavani - Bracelet	valentino garavani  bracelet	en
Valentino Garavani - Bracelet Rockstud	valentino garavani  bracelet rockstud	en
Valentino Garavani - Bracelet en cuir Rockstud	valentino garavani  bracelet en cuir rockstud	fr
Valentino Garavani - Casquette VLTN	valentino garavani  casquette vltn	fr
Valentino Garavani - Ceinture H. 70	valentino garavani  ceinture,h.	en,en
Valentino Garavani - Ceinture V Logo H.20	valentino garavani  ceinture,v,logo,h.	en,en,en,en
Valentino Garavani - Ceinture V Logo H.30	valentino garavani  ceinture,v,logo,h.	en,en,en,en
Valentino Garavani - Ceinture V Logo H.35	valentino garavani  ceinture,v,logo,h.	en,en,en,en
Valentino Garavani - Ceinture V Logo H.40	valentino garavani  ceinture,v,logo,h.	en,en,en,en
Valentino Garavani - Ceinture V Logo H.70	valentino garavani  ceinture,v,logo,h.	en,en,en,en
Valentino Garavani - Ceinture VLogo Signature H.40	valentino garavani  ceinture,vlogo,signature,h.	en,en,en,en
Valentino Garavani - Ceinture Vlogo  H. 2 cm	valentino garavani  ceinture vlogo,h.  cm	en,en
Valentino Garavani - Ceinture Vlogo  H. 4 cm	valentino garavani  ceinture vlogo,h.  cm	en,en
Valentino Garavani - Ceinture Vlogo Signature	valentino garavani  ceinture,vlogo,signature	en,en,en
Valentino Garavani - Ceinture Vlogo réversible  H. 7 cm	valentino garavani  ceinture vlogo réversible,h.  cm	fr,en
Valentino Garavani - Ceinture logo  H. 70	valentino garavani  ceinture logo,h.	fr,en
Valentino Garavani - Ceinture réversible Maxi Stud H40	valentino garavani  ceinture réversible maxi,stud,h	fr,en,en
Valentino Garavani - Ceinture réversible Vlogo	valentino garavani  ceinture réversible,vlogo	fr,en
Valentino Garavani - Combat boots	valentino garavani,combat,boots	fr,en,en
Valentino Garavani - Combat boots Roman Stud	valentino garavani  combat boots,roman,stud	en,en,en
Valentino Garavani - Combat boots Studs	valentino garavani  combat boots studs	en
Valentino Garavani - Combat boots V Logo	valentino garavani  combat boots v,logo	en,en
Valentino Garavani - Combat boots VLTN	valentino garavani,combat,boots,vltn	fr,en,en,en
Valentino Garavani - Derbies VLTN	valentino garavani  derbies vltn	fr
Valentino Garavani - Double bracelet Rockstud 	valentino garavani  double bracelet rockstud	en
Valentino Garavani - Escarpins	valentino garavani  escarpins	fr
Valentino Garavani - Escarpins Maxi Stud	valentino garavani  escarpins maxi,stud	fr,en
Valentino Garavani - Escarpins Maxi Studs	valentino garavani  escarpins maxi studs	fr
Valentino Garavani - Escarpins Rockstud	valentino garavani  escarpins rockstud	fr
Valentino Garavani - Escarpins Rockstud Alcove	valentino garavani  escarpins rockstud,alcove	fr,en
Valentino Garavani - Escarpins Rockstud à brides 	valentino garavani  escarpins rockstud à brides	fr
Valentino Garavani - Escarpins Slingbacks	valentino garavani  escarpins slingbacks	fr
Valentino Garavani - Escarpins Slingbacks Roman Stud	valentino garavani,escarpins slingbacks,roman stud	fr,en,en
Valentino Garavani - Escarpins à bride Maxi Stud	valentino garavani  escarpins à bride maxi,stud	fr,en
Valentino Garavani - Grand sac Roman Stud The Shoulder Bag en nappa avec chaîne	valentino garavani  grand sac roman stud the shoulder bag en nappa avec chaîne	en
Valentino Garavani - Manchette Rockstud	valentino,garavani  manchette rockstud	en,fr
Valentino Garavani - Mini portefeuille 	valentino garavani,mini portefeuille	fr,fr
Valentino Garavani - Mocassins VLogo Chain	valentino garavani  mocassins vlogo,chain	en,en
Valentino Garavani - Mules Maxi Stud	valentino garavani,mules maxi,stud	fr,fr,en
Valentino Garavani - Mules Maxi Studs	valentino garavani,mules maxi,studs	fr,fr,en
Valentino Garavani - Mules Rockstud	valentino garavani  mules rockstud	fr
Valentino Garavani - Mules Rockstud à brides 	valentino garavani  mules rockstud à brides	fr
Valentino Garavani - Petit Sac One Stud	valentino garavani  petit sac one stud	en
Valentino Garavani - Petit sac Rockstud Alcove	valentino garavani  petit sac rockstud,alcove	en,en
Valentino Garavani - Petit sac à Bandoulière Rockstud en veau	valentino garavani  petit sac à bandoulière rockstud en veau	fr
Valentino Garavani - Petit sac à bandoulière Rockstud en veau	valentino garavani  petit sac à bandoulière rockstud en veau	fr
Valentino Garavani - Petit sac à main Roman Stud The Handle Bag en nappa	valentino garavani  petit sac à main roman stud the handle bag en nappa	fr
Valentino Garavani - Porte-cartes Rockstud 	valentino garavani  portecartes rockstud	fr
Valentino Garavani - Rangers Camden Shoes 	valentino garavani,rangers camden,shoes	fr,en,en
Valentino Garavani - Sac Stud Sign	valentino garavani  sac stud sign	en
Valentino Garavani - Sac moyen The Shoulder Bag Roman Stud en nappa avec chaîne	valentino garavani  sac moyen the shoulder bag roman stud,en nappa,avec chaîne	en,en,fr
Valentino Garavani - Sac porté épaule	valentino garavani  sac porté épaule	fr
Valentino Garavani - Sac porté épaule en velours Rockstud 	valentino garavani,sac,porté épaule,en velours rockstud	fr,en,fr,fr
Valentino Garavani - Sac à main moyen Rockstud Alcove en veau grainé	valentino garavani  sac à main moyen rockstud,alcove,en veau,grainé	fr,en,fr,fr
Valentino Garavani - Sandales	valentino garavani  sandales	fr
Valentino Garavani - Sandales Maxi Stud	valentino garavani  sandales maxi,stud	fr,en
Valentino Garavani - Sandales Rockstud	valentino garavani,sandales rockstud	fr,fr
Valentino Garavani - Sandales Rockstud No Limit	valentino garavani,sandales rockstud,no limit	fr,fr,en
Valentino Garavani - Sandales Rockstud à brides 	valentino garavani  sandales rockstud à brides	fr
Valentino Garavani - Sandales Roman Stud	valentino garavani,sandales,roman stud	fr,en,en
Valentino Garavani - Sandales Rose	valentino garavani,sandales rose	fr,fr
Valentino Garavani - Sandales VLTN	valentino garavani  sandales vltn	fr
Valentino Garavani - Sandales à talon Roman Stud	valentino garavani  sandales à talon roman stud	fr
Valentino Garavani - Slingback V Logo	valentino garavani,slingback,v,logo	fr,en,en,en
Valentino Garavani - Sneakers	valentino garavani  sneakers	fr
Valentino Garavani - Sneakers Cityplanet	valentino garavani  sneakers cityplanet	fr
Valentino Garavani - Sneakers Climbers	valentino garavani,sneakers,climbers	fr,en,en
Valentino Garavani - Sneakers Gumboy 	valentino garavani  sneakers gumboy	fr
Valentino Garavani - Sneakers One Stud	valentino garavani  sneakers one stud	en
Valentino Garavani - Sneakers One Stud low-top	valentino garavani  sneakers one stud lowtop	en
Valentino Garavani - Sneakers One Stud montantes 	valentino garavani  sneakers one stud montantes	en
Valentino Garavani - Sneakers Open	valentino garavani  sneakers open	en
Valentino Garavani - Sneakers Open Imprimé VLTN	valentino garavani  sneakers open imprimé vltn	fr
Valentino Garavani - Sneakers Open à imprimé VLTN	valentino garavani  sneakers open à imprimé vltn	fr
Valentino Garavani - Sneakers Rockrunner camouflage	valentino garavani,sneakers rockrunner camouflage	fr,en
Valentino Garavani - Sneakers Rockstud 	valentino garavani  sneakers rockstud	fr
Valentino Garavani - Sneakers Rose	valentino garavani  sneakers rose	fr
Valentino Garavani - Sneakers V Logo	valentino garavani  sneakers v,logo	fr,en
Valentino Garavani - Sneakers VL7N à enfiler	valentino garavani  sneakers vln à enfiler	fr
Valentino Garavani - Sneakers VLTN 	valentino garavani  sneakers vltn	fr
Valentino Garavani - Sneakers basses VL7N 	valentino garavani  sneakers basses vln	fr
Valentino Garavani - Sneakers en cuir	valentino garavani  sneakers en cuir	fr
Valentino Garavani - Sneakers mid-top One Stud	valentino garavani,sneakers midtop one stud	fr,en
Valentino Garavani - Tong Maxi Stud	valentino garavani  tong maxi,stud	en,en
Valentino Garavani - Tongs Maxi Stud	valentino garavani  tongs maxi,stud	fr,en
Valentino Garavani - baskets Open Skate	valentino garavani  baskets open skate	en
Valentino Garavani - Bague	valentino garavani  bague	en
Valentino Garavani - Bottines	valentino garavani  bottines	fr
Valentino Garavani - Boucles d’oreilles VLogo Signature	valentino garavani  boucles d’oreilles,vlogo,signature	fr,en,en
Valentino Garavani - Boucles d’oreilles Vlogo	valentino garavani  boucles d’oreilles,vlogo	fr,en
